709172989,-0.93351966,0.0,9.454879,,,,,,,,,,,0
709172992,-1.1728836,-0.00478728,9.474028,0.026633725,0.047940705,0.055930823,-34.4345,0.4575,-13.481,,,,,0
709172996,-1.2399056,-0.043085523,9.512326,0.031960472,0.055930823,0.055930823,,,,,,,,0
709173001,-1.2399056,-0.043085523,9.512326,0.037287217,0.058594197,0.055930823,-33.245,-0.122,-11.651,,,,,0
709173005,-1.3069274,-0.09095833,9.608071,0.039950587,0.05326745,0.055930823,,,,,,,,0
709173009,-1.1345854,-0.11968201,9.598496,,,,,,,,,,,0
709173012,-1.1058618,-0.043085523,9.579348,0.037287217,0.039950587,0.05326745,-34.4345,1.0370001,-13.481,,,,,0
709173016,-1.1058618,-0.043085523,9.579348,0.026633725,0.02130698,0.05060408,,,,,,,,0
709173020,-1.1345854,0.062234644,9.5889225,0.013316862,0.005326745,0.05060408,,,,,,,,0
709173024,-1.4505459,0.34947145,9.636795,,,,-34.4345,0.4575,-13.481,,,,,0
709173028,-1.4026731,0.26330042,9.435729,0.0026633726,-0.0026633726,0.05060408,,,,,,,,0
709173032,-1.1154363,0.00478728,9.560199,-0.0026633726,-0.007990118,0.04261396,-36.173,1.0370001,-13.481,,,,,0
709173036,-1.1154363,0.00478728,9.560199,-0.01065349,-0.01065349,0.015980236,,,,,,,,0
709173040,-0.8760723,-0.14840569,9.41658,-0.02130698,-0.015980236,-0.02130698,,,,,,,,0
709173044,-0.8760723,-0.14840569,9.41658,,,,-34.4345,1.0370001,-13.481,,,,,0
709173047,-0.8952214,-0.05266008,9.454879,-0.026633725,-0.023970352,-0.05060408,,,,,,,,0
709173051,-0.8952214,-0.05266008,9.454879,-0.029297099,-0.026633725,-0.055930823,-33.8245,1.0370001,-14.091001,,,,,0
709173056,-0.9526688,0.043085523,9.435729,-0.029297099,-0.029297099,-0.039950587,,,,,,,,0
709173060,-1.0579889,0.014361841,9.435729,-0.029297099,-0.026633725,-0.015980236,,,,,,,,0
709173064,-1.1824582,-0.00478728,9.426155,,,,-34.4345,0.4575,-11.651,,,,,0
709173067,-1.1633091,-0.03351096,9.41658,-0.031960472,-0.02130698,0.0026633726,,,,,,,,0
709173071,-1.1633091,-0.03351096,9.41658,-0.031960472,-0.018643608,0.013316862,-33.8245,0.4575,-14.091001,,,,,0
709173076,-1.1824582,-0.062234644,9.464453,-0.029297099,-0.013316862,0.015980236,,,,,,,,0
709173080,-1.1633091,-0.05266008,9.493176,-0.023970352,-0.013316862,0.007990118,,,,,,,,0
709173084,-1.1824582,-0.081383765,9.493176,-0.015980236,-0.013316862,0.0026633726,-33.8245,-0.122,-13.481,,,,,0
709173091,-1.1345854,-0.062234644,9.454879,-0.007990118,-0.015980236,0.0,-32.6655,0.4575,-13.481,,,,,0
709173096,-1.0771381,-0.062234644,9.464453,0.0,-0.023970352,-0.0026633726,,,,,,,,0
709173104,-1.0867126,-0.023936402,9.483603,0.0026633726,-0.026633725,0.0,-34.4345,-0.122,-11.651,,,,,0
709173111,-1.0962871,-0.023936402,9.454879,0.01065349,-0.023970352,0.0,-33.8245,1.0370001,-12.871,,,,,0
709173115,-0.99096704,-0.014361841,9.435729,0.015980236,-0.018643608,0.0,,,,,,,,0
709173119,-1.0484143,0.014361841,9.474028,,,,,,,,,,,0
709173122,-1.0388398,0.05266008,9.474028,0.018643608,-0.013316862,-0.0026633726,-33.8245,-0.7015,-13.481,,,,,0
709173126,-1.0579889,0.062234644,9.407005,0.018643608,-0.005326745,0.0,,,,,,,,0
709173130,-1.0579889,0.062234644,9.407005,0.013316862,0.0,0.0,,,,,,,,0
709173134,-1.0771381,0.081383765,9.378282,,,,-33.245,0.4575,-14.701,,,,,0
709173137,-1.0867126,0.043085523,9.368708,0.007990118,0.007990118,0.0026633726,,,,,,,,0
709173141,-1.0579889,-0.014361841,9.359133,0.0,0.015980236,0.0026633726,,,,,,,,0
709173145,-1.0867126,-0.023936402,9.320834,,,,-33.245,0.4575,-13.481,,,,,0
709173148,-1.2016073,-0.023936402,9.263388,-0.01065349,0.026633725,0.0026633726,-34.4345,0.4575,-13.481,,,,,0
709173156,-1.2016073,-0.062234644,9.263388,-0.013316862,0.023970352,0.0026633726,,,,,,,,0
709173160,-1.1728836,-0.0718092,9.301685,-0.013316862,0.018643608,0.0026633726,,,,,,,,0
709173164,-1.1250108,-0.0718092,9.31126,,,,-35.014,1.0370001,-12.871,,,,,0
709173167,-1.1058618,-0.062234644,9.330409,-0.0026633726,0.007990118,0.005326745,-33.8245,-0.122,-13.481,,,,,0
709173175,-1.1250108,-0.023936402,9.368708,0.005326745,0.0026633726,0.005326745,,,,,,,,0
709173179,-1.1154363,-0.00478728,9.435729,,,,,,,,,,,0
709173182,-1.0867126,-0.03351096,9.493176,0.015980236,0.0,0.0026633726,-33.245,0.4575,-12.871,,,,,0
709173186,-1.0579889,-0.03351096,9.502751,0.023970352,0.0,0.0,,,,,,,,0
709173194,-1.0196906,-0.014361841,9.531475,0.023970352,0.0026633726,-0.0026633726,-33.245,-0.7015,-14.091001,,,504.0,,0
709173201,-1.0005416,-0.023936402,9.5219,0.023970352,0.007990118,-0.0026633726,-34.4345,-0.122,-13.481,,,,,0
709173206,-1.0867126,0.023936402,9.550624,0.023970352,0.013316862,0.0,,,,,,,,0
709173210,-1.0675635,0.023936402,9.550624,0.023970352,0.018643608,0.0,-34.4345,1.0370001,-12.871,,,,,0
709173217,-1.0771381,-0.043085523,9.474028,0.018643608,0.026633725,0.0,,,,,,,,0
709173221,-1.0579889,-0.05266008,9.512326,0.013316862,0.029297099,0.0,-33.245,0.4575,-14.091001,,,,,0
709173225,-1.0579889,-0.05266008,9.512326,0.01065349,0.031960472,-0.0026633726,,,,,,,,0
709173229,-1.0675635,-0.0718092,9.454879,,,,,,,,,,,0
709173232,-1.0675635,-0.0718092,9.454879,0.007990118,0.031960472,-0.005326745,-33.245,2.8365,-11.651,,,,,0
709173236,-1.1058618,-0.081383765,9.512326,0.007990118,0.034623843,-0.007990118,,,,,,,,0
709173240,-1.1154363,-0.03351096,9.483603,0.005326745,0.037287217,-0.007990118,,,,,,,,0
709173244,-1.1154363,-0.03351096,9.483603,,,,-35.014,0.4575,-13.481,,,,,0
709173248,-1.1633091,-0.043085523,9.407005,0.0026633726,0.037287217,-0.005326745,,,,,,,,0
709173251,-1.1633091,-0.043085523,9.407005,0.0,0.034623843,-0.0026633726,-33.8245,1.0370001,-12.871,,,,,0
709173256,-1.1537346,-0.023936402,9.359133,0.0,0.029297099,-0.0026633726,,,,,,,,0
709173260,-1.1537346,-0.023936402,9.359133,0.0,0.023970352,-0.0026633726,,,,,,,,0
709173264,-1.1728836,0.014361841,9.349558,,,,-34.4345,2.257,-12.871,,,,,0
709173267,-1.14416,-0.00478728,9.3878565,0.0,0.018643608,0.0,,,,,,,,0
709173271,-1.14416,-0.00478728,9.3878565,0.0,0.013316862,0.0,-33.245,1.0370001,-13.481,,,,,0
709173276,-1.0675635,-0.0718092,9.426155,0.0,0.005326745,0.0,,,,,,,,0
709173280,-1.0675635,-0.0718092,9.426155,-0.0026633726,0.0,-0.0026633726,,,,,,,,0
709173284,-1.0484143,-0.13883112,9.5219,-0.0026633726,-0.0026633726,-0.007990118,-33.245,-0.122,-13.481,,,,,0
709173291,-1.0771381,-0.14840569,9.54105,0.0,-0.0026633726,-0.007990118,-33.245,2.257,-12.871,,,,,0
709173295,-1.14416,-0.110107444,9.608071,0.0,-0.0026633726,-0.007990118,,,,,,,,0
709173300,-1.1058618,-0.0718092,9.5889225,0.0026633726,0.0,-0.0026633726,-34.4345,2.257,-14.701,,,,,0
709173307,-1.1058618,-0.0718092,9.64637,0.007990118,0.0,0.0,,,,,,,,0
709173311,-1.1058618,-0.0718092,9.64637,0.013316862,0.0,0.0,-35.014,1.0370001,-13.481,,,,,0
709173315,-1.0771381,-0.00478728,9.598496,0.015980236,-0.0026633726,0.0,,,,,,,,0
709173320,-1.0675635,-0.023936402,9.5219,0.013316862,-0.0026633726,0.0,-33.8245,2.8365,-14.701,,,,,0
709173327,-1.0101161,-0.110107444,9.569773,0.01065349,-0.0026633726,-0.0026633726,,,,,,,,0
709173331,-1.0101161,-0.110107444,9.569773,0.005326745,-0.0026633726,-0.005326745,-34.4345,-0.122,-14.091001,,,,,0
709173336,-1.0101161,-0.11968201,9.502751,0.0,-0.0026633726,-0.007990118,,,,,,,,0
709173340,-1.0292653,-0.110107444,9.502751,-0.0026633726,-0.0026633726,-0.007990118,-36.173,0.4575,-14.701,,,,,0
709173347,-1.14416,-0.09095833,9.512326,-0.0026633726,-0.0026633726,0.0026633726,-35.014,0.4575,-13.481,,,,,0
709173355,-1.1633091,0.023936402,9.512326,0.0,-0.0026633726,0.015980236,,,,,,,,0
709173362,-1.2303311,0.00478728,9.426155,0.0,-0.0026633726,0.015980236,-34.4345,2.257,-13.481,,,,,0
709173367,-1.2303311,-0.00478728,9.464453,0.005326745,-0.005326745,0.015980236,,,,,,,,0
709173375,-1.1537346,-0.0718092,9.483603,0.005326745,-0.007990118,0.007990118,-33.8245,0.4575,-11.651,,,,,0
709173382,-1.14416,-0.023936402,9.5219,0.007990118,-0.007990118,0.0,-34.4345,1.0370001,-12.871,,,,,0
709173387,-1.1154363,-0.014361841,9.531475,0.005326745,-0.007990118,-0.007990118,,,,,,,,0
709173391,-1.1154363,-0.00478728,9.512326,0.0,-0.007990118,-0.007990118,-35.014,0.4575,-13.481,,,,,0
709173398,-1.1824582,0.043085523,9.464453,0.0,-0.007990118,-0.005326745,-33.245,0.4575,-13.481,,,,,0
709173406,-1.1058618,0.0,9.464453,0.0,-0.007990118,-0.0026633726,,,,,,,,0
709173411,-1.1250108,-0.023936402,9.464453,0.0026633726,0.0,-0.005326745,-33.245,-0.122,-13.481,,,492.0,,0
709173418,-1.1154363,-0.0718092,9.483603,0.007990118,0.0,-0.007990118,-34.4345,1.0370001,-12.871,,,,,0
709173426,-1.1058618,-0.03351096,9.435729,0.01065349,0.0,-0.013316862,,,,,,,,0
709173431,-1.0675635,-0.023936402,9.3878565,,,,-33.8245,1.0370001,-14.091001,,,,,0
709173434,-1.0484143,-0.023936402,9.445304,0.013316862,-0.0026633726,-0.01065349,,,,,,,,0
709173438,-1.0484143,0.0,9.397431,0.015980236,-0.0026633726,-0.005326745,-34.4345,0.4575,-12.871,,,,,0
709173446,-1.0292653,0.05266008,9.435729,0.018643608,-0.005326745,0.0,,,,,,,,0
709173451,-1.0484143,0.023936402,9.378282,,,,-34.4345,-0.7015,-14.701,,,,,0
709173454,-1.0292653,-0.014361841,9.378282,0.023970352,0.0,0.0,,,,,,,,0
709173458,-1.0675635,-0.023936402,9.378282,0.026633725,0.0026633726,0.0,-34.4345,0.4575,-12.871,,,,,0
709173466,-1.14416,0.081383765,9.368708,0.029297099,0.005326745,0.0026633726,,,,,,,,0
709173471,-1.14416,0.081383765,9.368708,,,,-33.245,0.4575,-14.091001,,,,,0
709173474,-1.2016073,0.081383765,9.397431,0.037287217,0.007990118,0.013316862,,,,,,,,0
709173478,-1.1633091,0.05266008,9.445304,0.034623843,0.005326745,0.013316862,-37.3625,-0.122,-13.481,,,,,0
709173486,-1.0867126,-0.0718092,9.464453,0.031960472,0.0026633726,0.01065349,,,,,,,,0
709173490,-1.0867126,-0.0718092,9.464453,,,,-35.014,1.0370001,-11.651,,,,,0
