0,-0.27965412,-0.047940705,-0.005326745
50,-0.3009611,-0.0026633726,-0.039950587
100,0.09588141,0.047940705,0.029297099
150,0.039950587,0.005326745,-0.069247685
200,0.069247685,-0.018643608,0.039950587
250,0.037287217,-0.037287217,-0.055930823
300,-0.018643608,0.005326745,-0.034623843
350,-0.058594197,-0.013316862,-0.029297099
400,-0.034623843,0.0,-0.015980236
450,-0.023970352,-0.013316862,0.005326745
500,-0.08256455,-0.015980236,0.005326745
550,0.0,-0.005326745,0.018643608
600,-0.04261396,0.007990118,-0.023970352
650,-0.013316862,-0.0026633726,0.015980236
700,-0.039950587,-0.007990118,0.0
750,-0.05060408,-0.047940705,0.026633725
800,-0.013316862,-0.013316862,-0.007990118
850,0.007990118,0.029297099,-0.005326745
900,-0.093218036,0.0,0.0026633726
950,-0.11452502,-0.015980236,0.007990118
1000,-0.01065349,-0.01065349,-0.031960472
1050,-0.05060408,-0.029297099,-0.0026633726
1100,-0.07723781,-0.023970352,-0.0026633726
1150,-0.09055467,0.01065349,-0.055930823
1200,-0.02130698,-0.015980236,-0.018643608
1250,-0.026633725,-0.0026633726,-0.02130698
1300,-0.026633725,0.0,-0.02130698
1350,-0.015980236,0.007990118,-0.007990118
1400,0.0,0.023970352,0.0026633726
1450,-0.0026633726,0.005326745,0.005326745
1500,-0.01065349,-0.005326745,0.0
1550,-0.058594197,-0.005326745,-0.018643608
1600,-0.01065349,-0.013316862,0.01065349
1650,0.0,0.005326745,0.013316862
1700,0.013316862,0.0,0.0026633726
1750,-0.063920945,0.0,0.018643608
1800,0.007990118,0.018643608,-0.02130698
1850,-0.037287217,-0.018643608,0.005326745
1900,-0.039950587,-0.015980236,-0.0026633726
1950,-0.013316862,0.0,-0.01065349
2000,0.0,0.0026633726,0.015980236
2050,-0.029297099,0.0,0.015980236
2100,-0.031960472,-0.005326745,-0.007990118
2150,-0.007990118,-0.0026633726,-0.039950587
2200,0.0,-0.0026633726,-0.029297099
2250,0.02130698,0.015980236,0.0
2300,-0.061257567,0.013316862,0.045277335
2350,-0.111861646,0.013316862,0.034623843
2400,-0.13849537,-0.018643608,0.06658431
2450,-0.058594197,-0.0026633726,0.069247685
2500,-0.063920945,0.0,0.05060408
2550,-0.36754543,-0.029297099,-0.026633725
2600,-0.05326745,-0.007990118,0.06658431
2650,-0.08256455,-0.005326745,0.09588141
2700,-0.13050525,-0.023970352,0.10919827
2750,-0.09588141,0.0,0.11985177
2800,-0.22372329,-0.037287217,0.17844597
2850,-0.37020877,-0.087891296,0.30895123
2900,-0.564635,-0.13849537,0.5406646
2950,-1.3609834,-0.34623843,0.93750715
3000,-1.8057666,-0.36488205,1.2278148
3050,-1.5767165,-0.33558494,1.3663101
3100,-2.6793528,-0.7324275,1.3982706
3150,-2.580808,-0.79102165,1.4675183
3200,-2.1759753,-0.9534874,1.5207857
3250,-1.9549154,-0.8789129,1.5633997
3300,-2.436986,-0.85760593,1.7072217
3350,-2.6500556,-0.8895664,1.8377271
3400,-2.780561,-0.95881414,1.9336084
3450,-2.2345695,-1.0546955,1.9655689
3500,-2.3597481,-1.0946461,2.008183
3550,-2.1493416,-0.9694676,1.8350637
3600,-2.4982436,-0.7643879,1.693905
3650,-1.9149649,-0.62056583,1.5713898
3700,-1.5048054,-0.5699617,1.4089241
3750,-0.85494256,-0.45277333,1.1985177
3800,-0.7191106,-0.35689193,1.1266066
3850,-0.82298213,-0.271664,1.0493687
3900,-0.8629327,-0.21839654,0.8789129
3950,-0.8176554,-0.17311922,0.74041754
4000,-1.0520321,-0.10919827,0.5513181
4050,-1.12927,0.013316862,0.3489018
4100,-1.1665572,0.007990118,0.20241632
4150,-0.76172453,0.061257567,0.069247685
4200,-0.50337744,0.05326745,-0.013316862
4250,0.039950587,0.034623843,0.0
4300,0.08256455,0.01065349,-0.037287217
4350,0.23437679,0.007990118,-0.005326745
4400,0.12517852,-0.01065349,0.015980236
4450,0.14382212,0.02130698,0.013316862
4500,0.135832,0.0,0.026633725
4550,0.063920945,-0.015980236,-0.007990118
4600,0.17844597,0.026633725,-0.029297099
4650,-0.08256455,0.029297099,-0.039950587
4700,0.04261396,0.055930823,-0.0026633726
4750,0.039950587,0.055930823,0.034623843
4800,0.23970354,0.093218036,0.087891296
4850,0.093218036,0.055930823,0.039950587
4900,0.08522792,0.07990117,0.026633725
4950,0.08256455,0.061257567,0.02130698
5000,0.039950587,0.039950587,0.015980236
5050,-0.058594197,0.04261396,0.007990118
5100,0.005326745,0.039950587,0.069247685
5150,0.058594197,0.013316862,0.087891296
5200,0.034623843,-0.0026633726,0.055930823
5250,-0.015980236,-0.026633725,0.02130698
5300,-0.25834712,-0.02130698,-0.063920945
5350,-0.23171341,-0.08256455,-0.045277335
5400,-0.32226807,-0.047940705,-0.026633725
5450,-0.22372329,-0.047940705,0.01065349
5500,-0.098544784,-0.026633725,0.045277335
5550,0.031960472,-0.026633725,0.07191106
5600,0.07723781,-0.029297099,0.061257567
5650,0.098544784,-0.01065349,0.05060408
5700,-0.055930823,-0.015980236,0.026633725
5750,0.02130698,0.007990118,0.037287217
5800,0.037287217,0.007990118,0.034623843
5850,0.07191106,0.013316862,-0.005326745
5900,0.037287217,0.007990118,0.0026633726
5950,0.061257567,0.007990118,0.02130698
6000,0.07990117,0.0,0.007990118
6050,0.04261396,0.023970352,-0.018643608
6100,0.029297099,0.01065349,0.005326745
6150,0.09588141,0.0026633726,0.01065349
6200,0.026633725,0.007990118,0.0
6250,0.05326745,0.005326745,0.034623843
6300,0.047940705,0.0,0.045277335
6350,0.05060408,-0.0026633726,0.023970352
6400,0.018643608,0.015980236,-0.007990118
6450,-0.015980236,0.0,-0.0026633726
6500,0.05326745,0.0026633726,0.034623843
6550,-0.0026633726,0.0026633726,0.015980236
6600,0.02130698,0.0,0.029297099
6650,-0.005326745,-0.018643608,0.015980236
6700,-0.039950587,-0.039950587,0.015980236
6750,-0.07457443,-0.039950587,-0.023970352
6800,-0.02130698,-0.026633725,-0.029297099
6850,-0.023970352,-0.039950587,0.013316862
6900,0.037287217,-0.031960472,0.07723781
6950,0.07723781,-0.01065349,0.093218036
7000,0.1651291,-0.01065349,0.098544784
7050,0.087891296,-0.026633725,0.07191106
7100,0.07723781,-0.018643608,0.007990118
7150,0.018643608,-0.0026633726,-0.045277335
7200,0.055930823,0.015980236,-0.058594197
7250,0.018643608,-0.007990118,-0.031960472
7300,-0.07191106,-0.007990118,-0.047940705
7350,0.047940705,0.01065349,-0.04261396
7400,0.087891296,0.0026633726,-0.05326745
7450,0.06658431,0.01065349,-0.061257567
7500,0.02130698,-0.026633725,0.0
7550,0.037287217,-0.039950587,0.0
7600,0.026633725,-0.029297099,0.013316862
7650,0.026633725,-0.026633725,0.034623843
7700,0.09055467,-0.02130698,0.055930823
7750,0.08522792,-0.026633725,0.07723781
7800,0.063920945,-0.015980236,0.07191106
7850,0.029297099,0.0,0.047940705
7900,0.013316862,0.01065349,0.013316862
7950,-0.013316862,0.007990118,0.0026633726
8000,0.01065349,0.039950587,0.029297099
8050,-0.13050525,0.018643608,-0.005326745
8100,-0.01065349,0.023970352,0.06658431
8150,-0.2423669,-0.029297099,0.098544784
8200,0.06658431,-0.05326745,0.25834712
8250,-0.42081288,-0.07723781,0.26633725
8300,-0.18643607,-0.087891296,0.40483263
8350,-0.24503027,-0.10120816,0.4847338
8400,-0.32493144,-0.117188394,0.543328
8450,-0.45010996,-0.12517852,0.5619716
8500,-0.39151576,-0.12784189,0.6152391
8550,-0.6152391,-0.13849537,0.5087042
8600,-0.031960472,-0.007990118,0.24769364
8650,-0.48207045,-0.061257567,-0.20241632
8700,-0.20241632,0.0026633726,-0.5539815
8750,0.6711699,0.34357506,-0.81232864
8800,1.2491218,0.47408032,-1.5127956
8850,1.5394293,0.564635,-2.088084
8900,1.0839926,0.564635,-2.7486005
8950,1.4675183,0.5300111,-2.8498087
9000,1.3956072,0.2530204,-2.5648277
9050,1.243795,0.11452502,-2.0934107
9100,0.6285559,-0.07457443,-1.273092
9150,0.4447832,-0.1464855,0.10120816
9200,-0.69514024,-0.3382483,1.787123
9250,-0.6978036,-0.17311922,2.6287487
9300,-1.2144979,-0.43412971,2.7539272
9350,-1.8457172,-0.50337744,2.865789
9400,-2.9030762,-0.69247687,3.110819
9450,-3.1427796,-0.92685366,2.8631256
9500,-2.2558765,-0.91620016,2.50357
9550,-1.608677,-0.9534874,2.0214999
9600,-0.8442891,-0.75906116,1.693905
9650,-0.6871501,-0.5087042,0.92685366
9700,-0.5726251,-0.069247685,-0.063920945
9750,-0.37553552,0.72710073,-1.4328945
9800,0.34357506,1.0014281,-2.138688
9850,2.0827572,1.4169142,-2.8577988
9900,1.8563707,1.3316863,-3.315899
9950,1.9336084,1.379627,-3.475701
10000,1.9629055,1.2597752,-3.5928895
10050,1.8430538,1.1372601,-3.5236418
10100,1.8643608,0.8895664,-2.996294
10150,1.4781717,0.42347625,-1.7152119
10200,0.6019222,0.034623843,-0.3968425
10250,0.031960472,-0.07723781,0.98278445
10300,-0.25568378,-0.16779247,2.0694404
10350,-1.0333885,-0.30628785,2.6553824
10400,-1.7791328,-0.564635,3.4597208
10450,-2.5328672,-0.6871501,3.8006327
10500,-1.5420927,-0.8735862,3.1214726
10550,-0.6978036,-0.7084571,2.8125215
10600,-1.2171613,-0.6045856,2.2771835
10650,-1.422241,-0.7856949,1.7977765
10700,-1.0387152,-0.51136756,0.92951703
10750,-1.2624385,-0.02130698,-0.20774306
10800,0.087891296,0.23970354,-1.0387152
10850,1.8989847,0.6871501,-1.5500828
10900,2.138688,0.89755654,-2.3384411
10950,1.8537073,1.0467054,-3.0868487
11000,1.4994787,1.1132897,-3.489018
11050,1.5287758,1.0573589,-3.4943447
11100,1.5767165,0.9135368,-3.2280076
11150,1.400934,0.6605164,-2.5754812
11200,1.0040915,0.21839654,-1.0333885
11250,0.1651291,0.047940705,0.029297099
11300,0.10387153,-0.058594197,1.0467054
11350,-0.5193576,-0.29829773,1.8696876
11400,-1.5127956,-0.55664486,2.6979964
11450,-2.130698,-0.7537344,3.366503
11500,-2.2079358,-0.9428339,3.2679582
