605215559,-3.3175852,-2.4367256,8.727212,-0.013316862,0.0,0.0026633726,,,,,,,,0
605215563,-3.3080106,-2.427151,8.679339,-0.005326745,0.0,0.005326745,,,,,,,,0
605215567,-3.2792869,-2.427151,8.708063,0.0,-0.005326745,0.0026633726,99.8265,-2.867,8.8145,,,,,0
605215572,-3.2409887,-2.4558747,8.688913,0.013316862,-0.01065349,0.0026633726,,,,,,,,0
605215576,-3.2409887,-2.427151,8.688913,,,,100.406,-3.477,9.394,,,,,0
605215579,-3.2026904,-2.4558747,8.717637,0.023970352,-0.015980236,0.0026633726,,,,,,,,0
605215583,-3.2026904,-2.4367256,8.708063,0.034623843,-0.015980236,0.0026633726,,,,,,,,0
605215587,-3.1548176,-2.4367256,8.698488,0.045277335,-0.02130698,0.0,100.955,-4.087,8.2045,,,,,0
605215592,-3.126094,-2.408002,8.727212,0.05326745,-0.02130698,0.0,,,,,,,,0
605215596,-3.126094,-2.3697038,8.765511,,,,102.114,-3.477,8.2045,,,,,0
605215599,-3.0877957,-2.3505547,8.746361,0.061257567,-0.026633725,0.0,,,,,,,,0
605215603,-3.1548176,-2.254809,8.794233,0.06658431,-0.029297099,0.0,100.955,-2.2875001,8.8145,,,,,0
605215608,-3.1548176,-2.254809,8.794233,0.069247685,-0.034623843,0.0,,,,,,,,0
605215612,-3.1548176,-2.254809,8.794233,0.07191106,-0.037287217,0.0026633726,,,,,,,,0
605215616,-3.1548176,-2.254809,8.794233,,,,100.955,-2.2875001,8.2045,,,,,0
605215620,-3.193116,-2.1207652,8.784659,0.07191106,-0.039950587,0.005326745,,,,,,,,0
605215624,-3.1548176,-2.0824668,8.832532,0.06658431,-0.04261396,0.007990118,100.406,-2.867,8.2045,,,120.0,,0
605215628,-3.1548176,-2.0824668,8.813383,0.058594197,-0.045277335,0.01065349,,,,,,,,0
605215633,-3.1835413,-2.101616,8.822957,0.05060408,-0.047940705,0.007990118,,,,,,,,0
605215637,-3.126094,-2.1111906,8.784659,0.04261396,-0.047940705,0.007990118,100.406,-2.2875001,8.8145,,,,,0
605215644,-3.1356685,-2.1399143,8.784659,0.031960472,-0.047940705,0.007990118,102.693504,-2.2875001,8.2045,,,,,0
605215648,-3.1356685,-2.168638,8.717637,0.023970352,-0.045277335,0.007990118,,,,,,,,0
605215653,-3.1356685,-2.2165108,8.717637,0.015980236,-0.04261396,0.007990118,,,,,,,,0
605215657,-3.1548176,-2.2931073,8.736787,,,,101.5345,-3.477,8.2045,,,,,0
605215660,-3.1643922,-2.3122563,8.717637,0.015980236,-0.031960472,0.01065349,,,,,,,,0
605215665,-3.173967,-2.3505547,8.708063,0.015980236,-0.031960472,0.01065349,100.955,-3.477,8.8145,,,,,0
605215669,-3.212265,-2.360129,8.66019,0.018643608,-0.026633725,0.01065349,,,,,,,,0
605215673,-3.1643922,-2.3697038,8.727212,0.023970352,-0.02130698,0.013316862,,,,,,,,0
605215678,-3.173967,-2.4175766,8.727212,0.026633725,-0.018643608,0.013316862,100.955,-3.477,8.2045,,,,,0
605215682,-3.1835413,-2.4558747,8.708063,0.029297099,-0.015980236,0.015980236,,,,,,,,0
605215686,-3.1835413,-2.4558747,8.708063,,,,100.955,-2.867,10.614,,,,,0
605215689,-3.2026904,-2.4367256,8.736787,0.029297099,-0.015980236,0.015980236,,,,,,,,0
605215694,-3.2409887,-2.4367256,8.717637,0.026633725,-0.013316862,0.015980236,101.5345,-2.2875001,8.8145,,,,,0
605215698,-3.193116,-2.4175766,8.736787,0.026633725,-0.01065349,0.015980236,,,,,,,,0
605215702,-3.193116,-2.4175766,8.736787,0.023970352,-0.01065349,0.015980236,,,,,,,,0
605215707,-3.2026904,-2.427151,8.727212,,,,102.114,-2.2875001,10.614,,,,,0
605215710,-3.1835413,-2.3792782,8.736787,0.026633725,-0.013316862,0.015980236,,,,,,,,0
605215714,-3.2026904,-2.3984275,8.688913,0.029297099,-0.013316862,0.018643608,101.5345,-2.2875001,8.8145,,,,,0
605215718,-3.2026904,-2.3984275,8.688913,0.039950587,-0.018643608,0.02130698,,,,,,,,0
605215722,-3.2026904,-2.3792782,8.746361,,,,,,,,,,,0
605215725,-3.231414,-2.3792782,8.736787,0.05326745,-0.023970352,0.023970352,102.114,-2.2875001,9.394,,,,,0
605215729,-3.173967,-2.3505547,8.746361,0.06658431,-0.026633725,0.029297099,,,,,,,,0
605215733,-3.212265,-2.34098,8.736787,0.07457443,-0.029297099,0.029297099,,,,,,,,0
605215737,-3.212265,-2.34098,8.736787,,,,100.955,-1.6775,9.394,,,264.0,,0
605215740,-3.2409887,-2.2739582,8.717637,0.06658431,-0.023970352,0.023970352,,,,,,,,0
605215744,-3.2218397,-2.2931073,8.708063,0.06658431,-0.023970352,0.023970352,100.955,-2.867,8.2045,,,,,0
605215749,-3.1548176,-2.2643836,8.736787,0.063920945,-0.023970352,0.023970352,,,,,,,,0
605215753,-3.1643922,-2.2643836,8.717637,0.058594197,-0.02130698,0.02130698,,,,,,,,0
605215757,-3.1643922,-2.2643836,8.717637,,,,102.114,-2.867,10.614,,,,,0
605215760,-3.212265,-2.2643836,8.688913,0.05326745,-0.018643608,0.018643608,,,,,,,,0
605215764,-3.1835413,-2.254809,8.698488,0.05060408,-0.013316862,0.018643608,99.8265,-2.867,8.2045,,,,,0
605215769,-3.212265,-2.2260852,8.755936,0.045277335,-0.01065349,0.02130698,,,,,,,,0
605215773,-3.212265,-2.2165108,8.736787,0.04261396,-0.007990118,0.02130698,,,,,,,,0
605215777,-3.212265,-2.2165108,8.736787,,,,102.693504,-2.2875001,9.394,,,,,0
605215780,-3.212265,-2.187787,8.679339,0.04261396,-0.007990118,0.023970352,,,,,,,,0
605215784,-3.231414,-2.168638,8.7750845,0.04261396,-0.005326745,0.023970352,,,,,,,,0
605215788,-3.193116,-2.1399143,8.755936,0.039950587,-0.0026633726,0.023970352,100.955,-3.477,11.224,,,,,0
605215792,-3.1548176,-2.1399143,8.765511,0.037287217,-0.0026633726,0.023970352,102.114,-2.867,8.8145,,,,,0
605215799,-3.1356685,-2.1973617,8.746361,0.034623843,-0.0026633726,0.023970352,,,,,,,,0
605215803,-3.173967,-2.168638,8.727212,0.034623843,-0.0026633726,0.02130698,,,,,,,,0
605215807,-3.1165195,-2.149489,8.755936,,,,101.5345,-2.2875001,8.8145,,,,,0
605215810,-3.1548176,-2.1590633,8.755936,0.034623843,-0.0026633726,0.018643608,100.406,-2.867,9.394,,,,,0
605215818,-3.126094,-2.1782124,8.727212,0.034623843,-0.0026633726,0.018643608,,,,,,,,0
605215822,-3.1548176,-2.2069361,8.727212,0.034623843,-0.005326745,0.018643608,100.406,-2.867,8.2045,,,,,0
605215829,-3.173967,-2.2739582,8.679339,0.034623843,-0.0026633726,0.015980236,,,,,,,,0
605215833,-3.173967,-2.3122563,8.679339,0.031960472,-0.0026633726,0.015980236,,,,,,,,0
605215837,-3.1165195,-2.34098,8.650616,0.026633725,0.0,0.01065349,102.114,-1.0675,8.2045,,,,,0
605215844,-3.1643922,-2.3984275,8.698488,0.026633725,0.0,0.01065349,100.406,-2.2875001,9.394,,,432.0,,0
605215849,-3.193116,-2.3314054,8.727212,0.026633725,0.0,0.007990118,,,,,,,,0
605215853,-3.1835413,-2.3314054,8.698488,0.026633725,0.0026633726,0.007990118,,,,,,,,0
605215856,-3.212265,-2.3314054,8.708063,,,,101.5345,-2.867,9.394,,,,,0
605215859,-3.231414,-2.3026817,8.708063,0.023970352,0.005326745,0.007990118,,,,,,,,0
605215863,-3.231414,-2.3026817,8.708063,0.02130698,0.007990118,0.007990118,102.114,-1.0675,8.8145,,,,,0
605215868,-3.193116,-2.3122563,8.794233,0.02130698,0.01065349,0.005326745,,,,,,,,0
605215872,-3.212265,-2.3026817,8.765511,,,,,,,,,,,0
