0,-0.67053,-0.706501,-3.669731
20,0.059153,-2.43805,-3.583
40,0.35425,-3.25886,-3.526379
60,0.190381,-2.85798,-3.24194
80,-0.391287,-1.362776,-2.649081
100,-0.927525,-0.610845,-2.295763
120,-1.321077,-0.188249,-2.32534
140,-1.775913,-0.363842,-2.544897
160,-1.655342,-0.685318,-2.520517
180,-1.43312,-0.692779,-2.415268
200,-0.592326,-0.871037,-2.039302
220,-0.024247,-1.064615,-1.894884
240,0.17133,-0.982014,-1.9166
260,0.300293,-0.664668,-1.663203
280,0.359579,-0.561551,-0.943912
300,0.367972,-0.568479,-0.290301
320,0.369038,-0.392886,0.391287
340,0.046496,-0.088729,0.679057
361,-0.45377,0.085132,0.840794
380,-0.513989,0.293499,1.549027
400,-0.349987,0.547828,2.103251
420,-0.153344,0.74194,2.464428
440,0.005196,0.826006,2.57554
460,0.12057,0.936584,2.413669
480,0.18292,1.356515,2.451239
500,0.255929,1.887956,2.747935
520,0.263256,2.110178,2.939915
540,0.221023,2.163602,3.107514
560,0.183986,2.15028,3.288969
580,0.169198,2.139755,3.342926
600,0.150147,1.967892,3.303224
620,0.208367,1.705569,3.122435
640,0.323608,1.106848,2.673861
660,0.418865,0.82867,2.319611
680,0.4579,0.404476,1.759526
700,0.277112,-0.141087,1.097389
720,0.174527,-0.562084,0.600187
740,0.080336,-0.775246,0.10365
760,-0.081402,-0.468026,-0.53304
780,-0.359579,-0.503464,-0.944977
800,-0.978284,-1.205702,-1.48348
820,-1.361311,-1.681721,-1.887423
840,-1.708233,-1.733546,-2.622036
860,-1.5834,-1.489742,-3.11604
880,-1.021716,-1.472289,-3.651212
900,-0.627232,-1.822409,-3.811484
920,-0.177591,-2.293099,-3.837463
940,0.128964,-2.035572,-3.480416
960,0.205169,-1.511457,-2.991207
980,-0.055955,-0.876765,-2.252331
1000,-0.417799,-1.048095,-2.253397
1020,-0.538369,-1.634159,-2.525846
1040,-0.312017,-1.680655,-2.417932
1080,-0.097256,-1.03384,-1.77911
1100,-0.172395,-0.53304,-1.511457
1121,-0.494937,-0.340528,-1.64948
1143,-0.379696,-0.605516,-1.17506
1168,-0.140554,-0.650946,-0.716493
1180,-0.028511,-0.580602,-0.462164
1201,0.205169,-0.34106,-0.043299
1223,-0.234746,0.050226,0.406075
1244,-0.977351,0.741407,1.432054
1278,-0.917,1.064615,1.929257
1309,-0.699041,1.064615,2.18785
1320,-0.506528,1.062483,2.244471
1334,-0.35425,1.3332,2.516787
1357,-0.355316,1.503997,2.646416
1360,-0.400879,2.121236,3.093792
1389,-0.397682,2.252864,3.340794
1400,-0.342659,2.339062,3.429656
1420,-0.294031,2.374501,3.527978
1440,-0.254863,2.62097,3.521716
1461,-0.26219,2.743139,3.474021
1481,-0.650413,2.71303,3.175859
1500,-0.930722,2.377698,2.733147
1521,-1.007994,1.689715,2.241274
1540,-0.310951,0.17546,1.575939
1561,0.890488,-1.068745,1.02438
1590,1.46283,-1.41207,0.428324
1603,1.46283,-1.41207,0.256994
1620,0.913802,-0.851452,-0.17919
1640,0.073941,-1.299361,-0.866773
1660,-0.569011,-2.178924,-1.575406
1680,-0.783773,-2.171463,-2.093259
1701,-0.660005,-1.466027,-2.799227
1720,-0.418865,-0.991074,-3.085398
1740,-0.253797,-0.966693,-3.337064
1760,-0.248468,-1.093125,-3.394751
