100,-0.2039999988,-0.203999996,-0.2640000008
150,-0.108,-0.1799999984,-0.41
200,-0.207999992,-0.1059999972,-0.367999996
250,-0.235999996,-0.0760000012,-0.281999998
300,-0.271999996,-0.0420000012,-0.113999998
350,-0.287999996,-0.09,0.043999998
400,-0.31,0.011999996,-0.026000002
450,-0.154,-0.028000002,-0.052000002
500,-0.082,0.153999998,0.029999994
550,-0.042,0.163999998,0.175999998
600,-0.125999992,0.279999992,0.387999998
650,-0.189999988,0.105999996,0.593999998
700,-0.347999992,0.419999976,0.669999984
750,-0.551999992,0.575999986,0.709999992
800,-0.663999996,0.87399999,0.69399998
850,-0.816,1.08599999,0.597999986
900,-0.92,1.092,0.419999994
950,-0.733999992,2.09199992,0.465999994
1000,-0.597999996,2.17399992,0.591999988
1050,-0.799999996,1.62799994,0.265999994
1100,-0.301999996,2.61399994,0.156000002
1150,-0.266,2.17399998,-0.048000002
1200,-0.279999996,1.57,-0.377999996
1250,0.222000002,1.508,-0.437999988
1300,0.337999986,1.22399996,-0.477999996
1350,0.287999994,0.62199998,-0.513999996
1400,0.285999992,0.3739999812,-0.353999996
1450,0.109999996,0.4779999806,-0.34
1500,-0.11399999,0.4440000006,-0.344
1550,-0.295999994,0.6759999606,-0.078
1600,-0.551999994,1.25999994,0.02
1650,-0.533999996,0.96599996,0.348
1700,-0.33,1.26999996,0.782
1750,-0.204,1.57999998,0.719999984
1800,-0.324,1.14,0.351999992
1850,0.026,1.136,0.299999992
1900,0.04,0.666,0.103999988
1950,0.024,-0.18599996,0.183999998
2000,0.706,-0.79799998,0.781999998
2050,0.414,-1.85199994,0.963999998
2100,0.324,-3.05999996,0.882
2150,0.528,-3.08399998,0.63
2200,-0.074,-2.85599998,0.348
2250,-0.55,-1.722,-0.208
2300,-0.461999992,-0.530000016,-0.388
2350,0.272000004,1.219999992,-0.342
2400,0.263999992,2.237999992,-0.278
2450,0.359999998,2.607999992,0.121999988
2500,0.485999994,2.754,0.219999994
2550,-0.477999966,2.71199996,-0.268000006
2600,-0.61999998,1.35199998,-0.26199999
2650,-0.02799998,1.04399998,-0.301999992
2700,0.46200002,0.24199998,-0.22
2750,1.13799996,-0.62399996,0.234000004
2800,1.69599998,-0.65999998,0.771999996
2850,1.47399998,-1.16599998,1.221999956
2900,1.045999972,-1.061999964,0.63599998
2950,0.373999996,-1.195999992,0.57199998
3000,0.042,-0.743999992,-0.14599998
3050,-0.167999998,-0.337999992,-0.65399998
3100,-0.251999992,0.26399996,-0.44799998
3150,-0.639999994,1.22599998,-0.249999988
3200,-1.043999996,1.34799994,-0.060000008
3250,-1.013999998,1.79799996,0.045999994
3300,-1.53,0.87399998,0.061999994
3350,-1.02,0.08599998,-0.084000002
3400,-0.63,-0.516,-0.068
3450,-0.438,-1.51199992,0.002
3500,0.248,-1.88799992,-0.032
3550,1.328,-1.17199994,0.274
3600,1.91599992,-1.39799994,0.494
3650,1.72999994,-1.55399998,0.804
3700,2.00199991,-1.34799996,0.388000008
3750,1.79199993,-0.80399998,0.170000004
3800,0.71399997,-0.24799998,-0.18599998
3850,-0.28200002,0.93199994,-0.923999988
3900,-1.386,1.79199996,-0.697999992
3950,-1.618,2.08199996,-0.433999996
4000,-1.216000004,2.82199996,-0.106000018
4050,-1.303999962,1.258,0.35799999
4100,0.010000018,0.602,0.27199999
4150,0.607999978,-0.178,0.365999992
4200,0.80599996,-1.39999996,0.464
4250,1.19999996,-1.40199994,0.386
4300,1.66199996,-1.49199996,0.63
4350,1.51799998,-1.05599996,0.372
4400,1.124,-1.15799998,0.868
4450,1.576,-1.392,1.006
4500,3.302,0.72,0.816
4550,4.74199988,1.75399992,0.544
4600,4.95199994,2.74799988,0.172000008
4650,4.25199994,3.50199992,0.122000004
4700,3.3199999,2.95199988,0.170000004
4750,1.49599998,2.2579999,0.144000004
4800,0.27399998,1.125999964,0.44
4850,-0.32599998,0.349999962,0.252
4900,-0.257999988,0.533999942,0.1619999984
4950,-0.443999984,0.633999942,0.5519999992
5000,-0.043999984,1.12799996,1.2239999992
5050,-0.276000004,0.43799996,1.3159999992
5100,-1.03,-0.64600002,1.65
5150,-1.304,-1.096,0.998000008
5200,-0.950000004,-1.331999984,0.340000004
5250,-0.818000002,-1.007999992,0.366000004
5300,-0.439999998,0.190000008,0.092000004
5350,1.108,1.636000008,-0.222
5400,1.534000002,0.914000008,-0.812
5450,1.398000002,0.60800002,-1.618
5500,0.754,-1.181999988,-2.57
5550,-0.316,-2.083999988,-3.07599992
5600,-2.82,-2.035999992,-2.77799996
5650,-6.35,-3.62799988,-1.649999968
5700,-7.9199996,-3.16599986,-0.523999964
5750,-5.7939998,-3.3839999,1.929999876
5800,-4.1599998,-3.5039999,3.205999936
5850,-2.305999788,-3.18999996,3.70399994
